parameter1,parameter2,parameter3
5.104966471,-0.715017198,10.68091614
5.060310649,-0.356970022,11.12111272
5.151319133,-0.633090642,11.24327384
5.233682161,-0.204922637,11.11074313
5.317608756,-0.737343775,11.6581685
5.155746668,-0.654425868,11.23256728
5.213362828,-0.253213306,11.41563176
5.130921764,-0.73281598,11.89996615
5.118902309,-0.69697356,12.13706375
4.968512072,-0.835298636,12.15501088
4.996846928,-1.616084952,12.55836447
5.029356094,-1.134247613,12.48209672
5.029356094,-1.134247613,12.48209672
5.058645996,-1.629439319,12.25006155
5.082028175,-1.934198766,11.88418501
5.057558099,-0.920693196,12.11741794
5.248020133,-0.216686492,11.96193375
5.217085686,0.438654439,11.96215501
5.182735446,0.428307534,12.04250218
5.274041161,0.763259941,11.92599107
5.352056631,1.010867771,11.680334
5.394285315,0.967886651,11.65416986
5.321889213,1.546143698,11.08741362
5.305973076,0.32871209,11.18329483
5.289785511,0.864398422,11.43456264
5.187215464,1.036305115,11.19125049
5.216068555,1.127198546,10.84252992
5.166951183,0.959396847,10.95387242
5.153499487,0.486181548,11.05224077
5.107695675,0.568606724,11.54996458
5.118134226,0.331845339,11.27009787
5.208980521,0.620338374,11.57991742
5.266024575,0.653436606,11.43861094
5.210848591,0.448770494,11.49131096
5.210848591,0.448770494,11.49131096
5.04009836,1.096757386,11.88095248
5.111727544,1.491352981,11.80694448
5.098189157,1.303049849,11.96117224
5.173743841,1.493510953,11.91485516
5.240416314,1.151157435,11.80682318
5.128711249,0.82479111,12.16736339
5.18495744,1.612707829,12.40982155
5.172513801,1.809178368,11.95516726
5.28286921,2.239207043,12.17348354
5.400657935,2.537612535,11.78156117
5.432292192,2.486644573,11.51193823
5.465977179,2.716660496,12.07535063
5.437797987,2.625898625,12.34714621
5.44154504,2.19171654,11.98924411
5.451297711,2.30741083,12.19738069
5.446734907,1.332968375,12.28611781
5.503346108,1.031414997,12.20391686
5.439183749,1.353926451,12.0595404
5.376207268,2.09259161,12.01437169
5.376207268,2.09259161,12.01437169
5.448280341,1.385040539,11.82862286
5.281395341,1.207613714,11.93284543
5.236587735,0.501601141,12.57140542
5.33239941,0.690400322,12.58589944
5.271317128,0.790463006,12.74290286
5.322066734,0.378782159,12.55221339
5.226111431,1.061009512,12.31277849
5.371678115,0.799908813,12.27810273
5.371678115,0.799908813,12.27810273
5.500478482,0.827114171,12.47175545
5.613554673,1.21627778,12.43002185
5.507986251,1.364031804,12.32181721
5.570137149,1.034800358,12.64965231
5.682882471,1.400187724,12.8348186
5.691130428,1.424466351,12.42374274
5.674291707,1.613252369,12.28573772
5.689977314,2.733653821,11.82799587
5.651906255,2.258678516,12.09614011
5.716700637,1.457975187,12.32582445
5.716700637,1.457975187,12.32582445
5.847799849,0.940756868,11.93145151
5.847799849,0.940756868,11.93145151
5.590644337,0.786297574,11.74529045
5.620108742,0.851587709,11.5635109
5.620108742,0.851587709,11.5635109
5.64166584,0.669533783,11.31339901
5.506991964,0.377053563,11.11515399
5.551469312,0.466333451,11.80566807
5.538854226,0.372615441,11.42674968
5.489663132,0.938976698,11.37869221
5.489663132,0.938976698,11.37869221
5.549983497,-0.163121867,11.87957567
5.565921241,0.665521151,11.78550138
5.219103254,0.619937441,11.66798453
5.341916264,-0.146560504,11.70004906
5.417194163,-0.721762316,11.37592173
5.39313997,-1.052823989,11.58430794
5.39313997,-1.052823989,11.58430794
5.39313997,-1.052823989,11.58430794
5.38675434,-0.746763598,11.51219208
5.363926588,-0.749977735,11.23609967
5.454955812,0.06201375,11.12806745
5.454955812,0.06201375,11.12806745
5.450697863,-0.214903992,10.93760939
5.330588807,-0.373825571,10.62791324
5.340936424,0.185019738,10.67900798
5.411878332,-0.787063804,10.2689354
5.411878332,-0.787063804,10.2689354
5.394235793,-1.366793766,10.46604968
5.423897766,-0.294248666,10.42560605
5.423897766,-0.294248666,10.42560605
5.321287792,-0.398024504,10.14583649
5.364865928,-0.40049116,10.03371024
5.364865928,-0.40049116,10.03371024
5.328471659,-0.099684812,10.15156109
5.239179123,0.82752539,10.39685083
5.125332545,0.428275505,10.02213907
5.080381631,-0.32965098,10.07523724
5.107445539,0.037799128,10.3616747
5.107445539,0.037799128,10.3616747
4.856673865,-0.652627451,10.43412007
4.976862744,-0.049013717,10.46264504
4.920849798,0.37755141,9.954066869
4.840839528,0.576271538,10.08238169
4.80110286,0.323347943,10.41249597
4.723018146,0.84474088,10.14448708
4.756136349,0.533522675,9.731677291
4.750057895,-0.010437401,9.64312389
4.637729065,0.412206538,10.03356688
4.637729065,0.412206538,10.03356688
4.648515342,1.110751087,10.07132166
4.639054351,1.27802039,10.02670106
4.707313764,1.731238139,10.14804499
4.755165238,1.964741995,9.858407375
4.779168126,2.120449703,9.629927474
4.705421658,1.870339442,9.547677528
4.611366713,1.554392104,9.458495101
4.42801611,1.748460253,9.881441724
4.48731467,2.534611052,9.952182419
4.48731467,2.534611052,9.952182419
4.604549907,3.286527913,9.774302809
4.604549907,3.286527913,9.774302809
4.604549907,3.286527913,9.774302809
4.627388697,2.791036051,9.650283806
4.654336712,3.318381147,9.64406356
4.654336712,3.318381147,9.64406356
4.76210559,3.335860832,10.01778454
4.653128213,3.266809201,10.54779537
4.69417474,2.99712687,10.55793691
4.69417474,2.99712687,10.55793691
4.668890827,3.319725513,10.07002512
4.750546942,3.08411447,10.19016259
4.743196015,2.692154993,9.683883223
4.558226876,1.695125669,9.670363916
4.577239952,2.577410654,10.04500025
4.577239952,2.577410654,10.04500025
4.577239952,2.577410654,10.04500025
4.577239952,2.577410654,10.04500025
4.549663248,2.023498898,10.09413671
4.632550674,2.39616804,9.736041058
4.632550674,2.39616804,9.736041058
4.632550674,2.39616804,9.736041058
4.634785692,2.806140631,9.839568017
4.634785692,2.806140631,9.839568017
4.634785692,2.806140631,9.839568017
4.634785692,2.806140631,9.839568017
4.655728313,2.434115617,9.68480804
4.655728313,2.434115617,9.68480804
4.467835243,3.550356471,10.07988698
4.679379122,3.139737394,10.11964301
4.679925779,2.801678041,10.10209647
4.62987902,3.103745142,10.46770861
4.62987902,3.103745142,10.46770861
4.683983057,2.472949968,10.48243759
4.683983057,2.472949968,10.48243759
4.796153364,2.424698784,10.26348163
4.796153364,2.424698784,10.26348163
4.796153364,2.424698784,10.26348163
4.941961807,2.493411783,10.31950682
4.912113822,2.2666813,10.32139125
4.824427744,2.485843736,10.31483949
4.838484672,2.585739825,10.40458749
4.783312266,2.561496434,10.49656071
4.783312266,2.561496434,10.49656071
4.831988856,1.101529343,10.93384529
4.87380236,0.176198166,11.21925887
4.87380236,0.176198166,11.21925887
4.921055251,0.861021824,11.53581016
4.921055251,0.861021824,11.53581016
4.921055251,0.861021824,11.53581016
4.846711738,0.377411336,11.95533659
4.846711738,0.377411336,11.95533659
4.790578907,0.117500349,12.2493233
4.708228211,-0.253736836,12.5167209
4.708891942,0.229548978,12.63118551
4.764031723,0.708430652,12.67005774
4.764031723,0.708430652,12.67005774
4.891227396,-0.428545142,12.42702651
4.919623554,-1.032217602,12.50306597
5.00848782,-1.349857276,11.79676253
4.95222913,-1.479606198,11.5299954
4.863887772,-1.185160072,11.62108759
4.944618464,-1.025353713,11.13640088
4.913877785,-1.278410969,11.36353429
4.999548267,-1.827513056,11.17529586
5.183580607,-1.706590169,11.81760447
5.305661852,-1.271612822,11.92245757
5.153396183,-0.939441089,12.16378815
5.050661312,-0.470781964,12.03607273
5.061919794,-0.27020377,11.5115266
5.074888993,0.335311162,11.87096222
5.089631871,0.604624099,11.54156004
5.089631871,0.604624099,11.54156004
5.026919013,0.814235312,11.44491838
5.026919013,0.814235312,11.44491838
4.981412714,1.211524157,10.89163024
5.059862043,1.390624458,11.00752431
5.128998003,0.784336031,10.65873584
5.00959118,0.651581264,10.66881214
5.089765611,-0.127623341,10.75028625
5.089765611,-0.127623341,10.75028625
5.252557681,1.218584718,10.97740841
5.261448557,0.755654436,10.70472938
5.094490543,0.473548832,10.89196641
5.144073153,0.844654871,10.88271815
5.115552342,0.795519384,10.39259856
4.99525437,0.764050037,10.52091017
4.852402988,0.857198368,10.88504884
4.77143059,-0.007001105,10.62663725
4.798148619,-0.635810659,10.67299142
4.678180065,-0.166365668,10.78900765
4.586917992,0.978635137,10.69538139
4.586917992,0.978635137,10.69538139
4.586917992,0.978635137,10.69538139
4.656600981,1.970202639,10.99086939
4.627617192,2.329328749,10.64350853
4.625973066,1.976801837,10.35537419
4.752415128,1.758874133,10.57504024
4.729928196,1.180470414,10.5205519
4.723019533,2.15981257,10.7126231
4.723019533,2.15981257,10.7126231
4.806975609,1.672819987,10.86335904
4.779100768,2.158985047,11.02454919
4.741137147,2.091804627,10.68709106
4.78464858,2.524394792,10.63771619
4.735735904,2.190089351,10.68909176
4.648083044,2.354673971,11.07498264
4.66257935,1.884147431,11.38416973
4.637866338,1.345366378,11.10373936
4.565528854,0.934772309,11.17115342
4.568735369,0.822964873,11.00233212
4.665688001,0.492882344,11.009072
4.630511978,-0.296446826,11.22005652
4.759831901,-1.011716199,11.4530607
4.650329924,-0.097113081,11.62145963
4.650329924,-0.097113081,11.62145963
4.650329924,-0.097113081,11.62145963
4.653135362,0.239779808,11.70509611
4.653135362,0.239779808,11.70509611
4.708479163,-0.246926737,11.47078576
4.79026296,-0.365561028,11.84843644
4.840011136,-0.153613007,12.06036653
4.78858109,0.056289761,11.75740001
4.78858109,0.056289761,11.75740001
4.78858109,0.056289761,11.75740001
4.751077078,-0.047665988,11.37750324
4.638280648,-0.345346576,11.76810355
4.587528685,0.162453058,11.8718094
4.648316153,0.198912389,11.70948068
4.785912836,0.234827935,11.77242629
4.874489316,0.061913081,11.70221782
4.876570223,-0.953132945,11.84190206
4.625360629,-1.329076129,12.25839502
4.627489782,-1.263187505,11.94031484
4.627489782,-1.263187505,11.94031484
4.726003509,-1.953543443,11.48231112
4.841686252,-2.65109138,11.78799275
4.931973419,-1.807509189,11.64383857
4.922998198,-0.968660331,11.41614149
4.992352458,-0.815935761,11.85751142
5.106692467,-2.002606845,11.53921645
5.106692467,-2.002606845,11.53921645
5.275172815,-0.908402307,11.71677767
5.278163802,-0.053516325,11.38123142
5.295310548,0.019529462,10.92344662
5.38135126,-0.374570424,11.17427174
5.38135126,-0.374570424,11.17427174
5.377369003,-0.409232751,10.82492471
5.512524878,-0.451227098,10.99794652
5.460010011,-0.547034399,11.87246397
5.560271368,-0.97969948,12.24459443
5.466525146,-1.579388737,11.99566643
5.466525146,-1.579388737,11.99566643
5.482433004,-1.465622053,12.02127332
5.504861937,-0.710013203,12.06235201
5.48599724,-0.79469236,12.03304799
5.406051526,-0.970004068,12.27650184
5.238332433,-0.302553144,12.22433304
5.091170056,-0.810437347,12.22775828
5.159925173,-1.218788211,12.57953238
5.092076285,-1.83340378,12.3613162
5.011957252,-1.786917946,12.33844905
5.100582533,-1.691095443,12.17757268
5.000070055,-1.734195777,11.98631552
5.074186547,-1.201501883,11.94566537
5.150239357,-1.322168313,12.0634202
5.154513339,-1.504466222,12.43229122
5.072807664,0.141172191,12.12690557
5.142920768,0.063282051,12.36614573
5.142920768,0.063282051,12.36614573
5.049593413,0.143627586,12.24712755
5.151666626,0.406584587,11.86161945
5.218044549,0.266351308,11.84034106
5.071585084,0.115782299,12.47288966
5.112071791,-0.087230154,11.97685663
5.129950007,0.097793542,12.03063837
5.129950007,0.097793542,12.03063837
5.262452609,0.763199524,12.62575529
5.139937743,0.245687441,12.99173886
5.090706952,0.326957632,12.84433559
5.233337984,0.324977174,13.13019699
5.392976405,1.139057567,13.38198969
5.392976405,1.139057567,13.38198969
5.415622229,0.882028659,13.39059908
5.543959743,1.032933712,13.0576615
5.555846204,0.78199627,12.98433324
5.488288854,0.462333496,13.07603642
5.426485716,0.827193863,13.57592432
5.337779426,1.407951371,13.45281294
5.271908167,1.068709103,13.24186562
5.22020711,0.38382078,13.36747447
5.242715053,0.477501889,13.34204589
5.206740829,0.542702559,13.55293313
5.312616318,0.395052246,13.55310305
5.233094001,1.106960555,13.44471358
5.281458984,1.435269906,13.2709866
5.235652065,1.221544288,13.72341177
5.160633204,1.673792145,14.01160373
5.035029326,1.10946158,13.91985145
4.994547926,0.543189992,13.79673584
4.909156103,0.788768485,13.49214322
4.968502714,0.552129219,13.26740599
4.968502714,0.552129219,13.26740599
5.090936538,0.593183225,13.57940384
5.102541164,0.518589845,13.13177824
5.102541164,0.518589845,13.13177824
5.042073431,0.223214645,13.00498332
5.116950442,0.187134171,12.78843753
5.116950442,0.187134171,12.78843753
5.274473355,0.185790042,12.94580588
5.231772472,-0.508126672,12.73345071
5.244832437,-1.055136329,12.65356522
5.305369007,-0.945973253,12.66722495
5.170559527,-1.126429167,12.64820824
5.170559527,-1.126429167,12.64820824
5.212387426,-0.438009388,12.85109331
5.241290277,-1.099095033,12.93763851
5.231788316,-0.519447967,12.99039967
5.231788316,-0.519447967,12.99039967
5.240280862,-0.075738945,12.87102935
5.391618874,-0.474370859,13.14050694
5.41475046,-0.175492148,13.09743814
5.523190425,-0.05991883,13.11758721
5.248083964,0.016649575,13.65853025
5.248278127,-0.495933893,13.55127381
5.130369953,-0.247012745,13.58577409
5.159116403,0.621889795,13.64800014
5.159116403,0.621889795,13.64800014
5.076705118,0.712012328,13.60297706
4.983725142,1.380572102,13.47104999
4.983636311,1.383445603,13.21616529
5.082011811,1.71982259,13.12658472
5.149013193,1.999207818,13.10090885
5.167721422,1.232093942,12.66807452
5.002047565,2.102940442,12.97792497
5.002047565,2.102940442,12.97792497
5.002047565,2.102940442,12.97792497
4.907793766,2.636170418,13.43083924
4.990924532,2.768404924,13.18492563
4.823990564,2.972495022,13.04774478
4.887275547,2.686669023,12.71233864
4.94060899,2.845029895,13.33222258
4.94060899,2.845029895,13.33222258
4.974145878,3.674941805,13.09875243
4.884333736,3.031868709,13.16610151
4.880532319,2.016230787,12.73945969
4.859706429,1.704130325,12.32762751
4.912787381,1.968643963,12.83363221
5.079067723,2.868739142,12.45309422
5.219498747,2.635913623,12.66368764
5.173749446,2.500367718,12.4715604
5.133400473,2.166485802,12.06304288
5.109610646,1.79594086,12.07761269
5.186739421,1.622044044,11.97333638
5.104824285,1.963395601,11.68926309
5.19553273,1.672586344,11.80722038
5.19553273,1.672586344,11.80722038
5.19553273,1.672586344,11.80722038
5.123178071,1.877745397,11.78685977
5.004318794,1.144548907,11.76255461
5.004318794,1.144548907,11.76255461
5.099097009,0.949905055,11.59459512
5.160111993,1.124559522,11.66205919
5.119502498,0.312862568,11.65374398
4.985358022,-0.13312557,11.76179532
5.069855091,-0.65815288,11.56925439
4.874768929,-0.893781777,11.65354979
5.044774215,-0.914498341,12.16061622
5.057790096,-0.802934827,12.23873762
5.147735859,-1.923779273,12.58812466
5.147735859,-1.923779273,12.58812466
5.071014383,-2.021306505,13.12994959
5.103106332,-1.873581778,12.59780357
4.900161026,-1.630833616,12.80374631
5.07425812,-0.894146488,12.81188924
5.102436869,-0.789236671,13.00708881
5.111619777,0.242180172,12.92092839
5.261194371,0.496361855,12.50918203
5.330155368,1.150052722,12.17492821
5.274331674,1.135782762,12.15223789
5.203587229,1.257188575,12.06283436
5.284732044,1.033622505,11.16874896
5.258745066,0.979442754,11.29934915
5.26448419,0.093716894,11.77317308
5.386903118,-0.721139718,11.26663583
5.228698951,-0.781973089,11.17634529
5.228698951,-0.781973089,11.17634529
5.146538906,-0.340630323,10.61956523
5.156576903,0.416161801,10.66802882
5.090714052,-0.509781492,10.31087573
5.090714052,-0.509781492,10.31087573
5.090714052,-0.509781492,10.31087573
5.023841195,0.01047468,9.737002092
5.111709102,0.616031266,9.974661042
5.059444354,0.54166003,10.08199633
5.090593489,0.57063401,9.636291457
5.114423251,0.421449148,9.66372134
5.24560472,-0.049871277,9.513493528
5.24560472,-0.049871277,9.513493528
5.251642327,0.201436454,10.07625158
5.251642327,0.201436454,10.07625158
5.321650614,-0.213565847,10.37701472
5.313837032,-0.464660715,10.15420205
5.342690343,-0.123895539,10.0838685
5.375116652,-0.786979968,10.53023677
5.34344327,-0.369475535,10.38054052
5.118453202,-0.326385543,10.28990389
5.118453202,-0.326385543,10.28990389
5.021777589,-1.399625652,9.865391338
5.172555244,-1.752016376,10.21507747
4.991801779,-1.805018195,10.19237757
4.991801779,-1.805018195,10.19237757
5.099038031,-1.792077909,10.16283398
5.013590099,-1.025187421,10.25929969
4.991020203,-1.971246439,10.22610321
4.991020203,-1.971246439,10.22610321
4.991020203,-1.971246439,10.22610321
5.051721077,-1.852716629,10.10041345
5.094020442,-1.579400088,10.56442207
5.094020442,-1.579400088,10.56442207
5.223667507,-0.817458481,10.24476592
5.241548321,-1.060229898,10.49162765
5.24383101,-1.335759488,10.58739453
5.288403951,-0.617149011,10.63099401
5.388118276,-0.739074494,10.78845252
5.422061939,-0.215665793,10.43031225
5.301240072,-0.500493983,10.22427416
5.224184023,-0.638567057,10.42664085
5.224184023,-0.638567057,10.42664085
5.16421535,-0.165110062,10.6316323
5.127748472,0.128134758,11.04911184
5.08198916,-0.675516602,11.30867086
5.106553605,-1.611087217,11.84650967
5.044386999,-1.757945243,11.47635901
5.044386999,-1.757945243,11.47635901
4.90832613,-1.715238971,11.33461206
4.928567326,-1.764295537,11.99475126
4.894646237,-1.509374598,12.14974207
5.032633935,-2.347576435,12.00275661
4.941888312,-1.638786368,11.94317914
4.969611483,-1.375297893,11.36327167
4.969611483,-1.375297893,11.36327167
4.991000297,-1.572186084,11.37098913
4.991000297,-1.572186084,11.37098913
5.090496021,-1.475046594,11.86073845
4.857618694,-0.489911591,12.27804132
4.785759686,-0.7946602,12.88547776
4.738159219,-0.558237168,13.5904392
4.792349123,-0.340157407,13.41707632
4.89597364,-0.332316983,13.37697295
4.826060268,0.241029227,13.62515673
4.824731801,0.3376901,13.69335794
4.853510212,-0.597741702,13.41047924
4.942781989,-0.286415176,13.76164256
4.911479435,-0.27672678,14.06610077
4.911479435,-0.27672678,14.06610077
4.990339786,-0.280603478,14.08513848
4.990339786,-0.280603478,14.08513848
4.917864578,-0.563063779,13.93693744
4.781057558,-1.101756579,13.79742979
4.740492418,-0.162592879,13.49840195
4.924852814,0.651486892,13.68900082
4.976994648,0.536856609,14.10130418
4.976994648,0.536856609,14.10130418
4.984539376,0.356635344,13.83386475
4.852069701,1.028122696,13.61018826
4.816485642,0.918561144,13.64173983
4.872431315,0.412840096,13.51289846
4.891345345,0.649926824,13.88939219
4.910735844,0.993169811,14.01171569
4.817482784,0.372602568,13.80437643
4.884161557,0.62991223,13.76449735
4.935528495,0.559280973,13.79388188
4.935528495,0.559280973,13.79388188
4.951655202,0.633114859,13.93075784
5.107056019,0.693444778,13.50552813
5.218977571,0.378042109,13.86643873
5.013520835,0.480042196,13.21494612
4.929474768,-0.261363265,12.93765913
4.904883685,-0.517793804,13.14825625
4.798439231,-0.170814529,13.13194817
4.771809151,-0.628594368,13.56157351
4.705596077,-0.750135711,13.64486964
4.778668677,-0.418924052,13.90038007
4.961107918,-1.201703928,13.41404717
4.961107918,-1.201703928,13.41404717
4.829485616,-1.388766228,12.86765849
4.826959016,-1.388725044,12.7883556
4.913502546,-1.203092849,12.64548755
4.765654868,-0.642697545,12.59683557
4.884786197,0.196093225,12.4294648
4.897006709,0.032162691,12.58242534
4.922171967,-0.785448418,13.25741678
4.891352438,-0.658817689,13.99238909
4.938874807,-1.216708446,14.34869972
4.917223663,-1.11587455,14.31574693
4.81270116,-0.518949922,14.14824017
4.657234219,-1.341990249,14.87859014
4.605973757,-2.295553139,14.87639337
4.669724376,-1.864992777,15.03607631
4.677224105,-1.994129922,14.90501707
4.661298512,-1.317614961,15.23284319
4.59376856,-1.398811723,15.73697272
4.778329675,-1.351324141,15.80357909
4.778329675,-1.351324141,15.80357909
4.751031886,-1.775759472,16.15635966
4.782033381,-2.086621017,15.47161429
4.904234065,-2.198303778,15.33180951
4.672312136,-2.024395914,15.47425375
4.763450065,-1.002135054,15.50433245
4.838120358,-1.210187103,15.94737612
4.834543235,-1.361361328,16.18844897
4.834543235,-1.361361328,16.18844897
4.891178962,-1.135583331,15.73381784
4.891178962,-1.135583331,15.73381784
5.026115202,-0.094466084,16.20883063
5.118206656,-0.765786577,15.99299332
5.148854676,-0.555376253,16.91388001
5.077654581,-0.96482701,17.39474683
4.885752227,-1.008040301,17.26313405
4.885752227,-1.008040301,17.26313405
5.058093875,-1.382079644,17.03715093
5.125112161,-1.547272409,16.87694056
5.312344481,-1.992212476,16.99591178
5.378289478,-1.678917227,17.06907433
5.381484159,-1.76459304,17.24870828
5.210874726,-1.852397029,16.625662
5.120944686,-0.785759208,16.23207147
5.186357487,-0.770657263,16.0750471
5.163098449,-0.190555441,15.84240759
5.163098449,-0.190555441,15.84240759
5.020077176,-0.614475332,15.33618675
5.059297236,0.243129725,15.61352484
5.101547976,0.085792262,15.52257929
4.96261266,-0.031096182,15.16065052
4.96261266,-0.031096182,15.16065052
4.811429101,-0.278902968,15.28193704
4.856379538,-0.576788976,15.24087469
4.989145779,-0.148196535,14.91129732
4.8565372,-0.557520664,15.07460009
4.882279577,0.648231835,15.32000906
4.823358824,0.123373222,14.99717431
4.893270326,0.551666378,14.90858656
4.876936148,0.410772368,15.03242431
5.049345279,0.459480959,14.8213651
5.221396695,0.696930402,14.74650418
5.312305916,1.328200788,15.20509314
5.312305916,1.328200788,15.20509314
5.274260041,0.620980658,15.10129868
5.413460141,-0.057685945,14.7400788
5.34406322,0.417669556,14.59751546
5.306971832,-0.184668676,14.29608817
5.405150236,-0.891725617,14.47318572
5.460442414,-1.453397058,14.49957273
5.507233581,-1.845267249,14.38607946
5.507526347,-2.244261754,14.0193335
5.544514705,-2.604622872,14.73757325
5.544514705,-2.604622872,14.73757325
5.431013826,-3.297162549,14.60389224
5.376515927,-2.974055187,14.66280154
5.363248898,-3.168707935,14.55826863
5.229696632,-3.38599962,14.24013265
5.15355109,-3.961731118,14.11887857
5.254491996,-4.004399824,13.92750569
5.225216672,-3.636162912,14.42910388
5.300850656,-2.873361704,14.45937684
5.29549867,-3.143453428,14.96649647
5.391784102,-2.512268555,14.85263645
5.31290899,-2.853518458,14.88066501
5.216479347,-2.60760169,14.82632176
5.00431836,-1.685951976,14.84792654
5.00431836,-1.685951976,14.84792654
5.04068966,-1.696097757,14.47673754
5.082380533,-1.741671692,14.05126541
5.141123555,-1.125603021,13.53655567
5.141123555,-1.125603021,13.53655567
4.989377698,-0.948975529,13.41872762
4.711670112,-1.430123183,12.95752619
4.720330629,-1.355181447,13.0146886
4.625791575,-2.092271551,12.82637858
4.625791575,-2.092271551,12.82637858
4.700672636,-2.282995483,13.05112026
4.594572644,-3.272425479,12.86175459
4.61889139,-2.779032998,13.11887294
4.485060063,-2.860275793,13.17049595
4.577390241,-3.336094655,13.378993
4.611091352,-2.847362227,13.52915449
4.611091352,-2.847362227,13.52915449
4.611091352,-2.847362227,13.52915449
4.682619148,-2.808072868,13.44360406
4.77749306,-2.444294238,13.68766204
4.643704545,-2.884657937,13.60076776
4.623364387,-2.847057324,13.54566103
4.965759453,-2.39163043,13.28431431
4.965759453,-2.39163043,13.28431431
4.915738534,-2.398150751,13.12251558
4.915738534,-2.398150751,13.12251558
4.917619254,-2.450994442,13.22353337
4.844518076,-2.483504612,12.84196479
4.858353675,-2.491254622,13.1754028
4.906669514,-2.807428825,13.03406938
5.023042589,-2.652203376,13.32840853
5.023042589,-2.652203376,13.32840853
5.035394343,-2.91724347,13.33116811
5.09256656,-3.085518043,13.62571666
5.09256656,-3.085518043,13.62571666
5.09256656,-3.085518043,13.62571666
5.12603847,-2.654270754,13.59874778
5.12603847,-2.654270754,13.59874778
5.237380663,-2.861421175,13.63597579
5.211002249,-3.713771923,13.25266372
5.192561198,-3.779345895,12.8415059
5.192561198,-3.779345895,12.8415059
5.300490362,-3.119471528,12.75801315
5.231998361,-3.417219713,12.549916
5.335430055,-2.625356334,12.56738349
5.219140161,-2.115090748,12.63555474
5.088049744,-1.363639893,12.36690746
5.107592549,-2.19870883,12.24749105
5.107592549,-2.19870883,12.24749105
5.237888464,-1.797649526,12.41944125
5.142421218,-1.240838309,12.61398292
5.052122882,-1.803974511,12.66943052
4.970552318,-1.045032973,12.57245248
4.871971812,-1.551195362,13.03198712
4.871971812,-1.551195362,13.03198712
4.871971812,-1.551195362,13.03198712
4.812064277,-1.668400406,12.7167027
4.812064277,-1.668400406,12.7167027
4.911070281,-1.280937181,12.76031695
4.92449143,-1.458543855,12.56789433
4.908011261,-0.767145374,12.17424174
4.649914087,-0.220282838,12.48206196
4.641481146,-1.049035778,12.74876539
4.711824269,-1.242490671,13.03420068
4.821696984,-1.546089226,13.10517137
4.823953624,-1.488335917,13.22370268
4.851242597,-1.366867046,13.20643928
4.851242597,-1.366867046,13.20643928
4.965445189,-0.562175751,12.69002129
4.965445189,-0.562175751,12.69002129
4.965445189,-0.562175751,12.69002129
4.878805857,-1.548121932,12.49867352
4.878805857,-1.548121932,12.49867352
5.012663842,-1.713893412,12.19003755
5.109042098,-1.02894797,11.5963192
5.109042098,-1.02894797,11.5963192
5.268222112,-1.104398259,11.14630195
5.208275327,-0.308502399,10.74097479
5.306638207,0.455555301,10.95431513
5.401359071,1.455172102,10.95364324
5.314129889,2.284128525,10.91454655
5.174654514,1.506112049,11.37285952
5.254721293,2.716308192,11.14520763
5.312274366,2.585345207,11.08976194
5.312274366,2.585345207,11.08976194
5.130336292,2.620558541,11.02743831
5.130336292,2.620558541,11.02743831
5.130336292,2.620558541,11.02743831
4.969451167,2.024146508,11.00446401
5.082537433,1.591668933,11.25662425
5.031892069,1.610647067,11.5103223
5.031892069,1.610647067,11.5103223
5.015267328,2.270980489,11.84383829
4.996591335,1.491736155,11.97586175
4.937331669,0.668138214,11.90362038
5.056081221,1.176624983,11.78483603
5.04614576,1.5142485,11.75777774
4.912660013,1.030518139,12.46232465
4.963085242,1.225967871,12.10147903
4.899363555,1.013768312,12.19047358
4.958380437,1.223735475,12.38361185
5.180341073,2.039750375,12.42172928
5.242161614,1.723917976,12.24028168
5.20633252,1.059580589,12.49303202
5.04759971,1.850745873,12.9320165
5.174735908,1.175241879,13.04093386
5.194829549,1.140257297,12.9852755
5.126686408,0.862002862,13.06039347
4.924471261,1.19211501,12.69777183
4.892449324,1.392832543,13.24670291
4.883816349,1.367179179,13.15166214
4.776866312,1.239739329,13.0330856
4.776866312,1.239739329,13.0330856
4.989722787,0.909972821,12.63680312
4.92981026,1.294710343,13.09449645
4.96756826,1.904183958,13.11074233
4.953956416,0.391037986,12.49063019
5.06246759,0.125227544,12.17397688
5.126657904,-0.032628267,12.01438155
5.105687305,0.235304929,11.90963573
5.011931036,-0.437301492,11.85685319
5.246978585,-0.97449083,11.64862868
5.246978585,-0.97449083,11.64862868
5.190146182,-1.581846712,11.1628786
5.190146182,-1.581846712,11.1628786
5.217837456,-1.105524221,11.12571407
5.272395696,-1.210519451,10.91864724
5.338540337,-1.0226225,11.08439345
5.453758705,-1.07352263,11.34470785
5.178091808,-1.25801372,11.17287867
5.178091808,-1.25801372,11.17287867
5.108229789,-0.80742085,11.38255551
5.102110098,-0.956955129,10.81667708
5.030811845,-0.299564915,11.09020809
5.065447405,-0.102209402,10.9012402
5.122540837,-0.234998629,10.65569476
5.100722587,-0.860583635,10.88012153
5.092753255,-0.313841177,10.72261556
5.03394897,-0.871198273,10.3511065
5.03394897,-0.871198273,10.3511065
5.12437749,-1.312888926,10.48286995
5.111465594,-1.016851376,10.44799356
5.05286344,-0.980557649,10.49991453
5.05286344,-0.980557649,10.49991453
5.182344428,-0.986208664,10.47297742
5.1988753,-0.7380243,10.39855521
5.062543781,-0.7368137,9.910270968
5.243377265,-0.982211016,9.355080261
5.243377265,-0.982211016,9.355080261
