parameter1,parameter2,parameter3
5.203193914,-0.386351825,12.93034173
5.203193914,-0.386351825,12.93034173
5.092044018,-0.245339276,12.60182235
5.042378832,-0.254809273,11.96669484
5.041858145,-1.060568548,12.0622936
5.041858145,-1.060568548,12.0622936
4.966461696,-0.043453524,12.37187885
4.847132606,-0.316930346,12.05748902
4.720781326,-0.540411358,11.64908414
4.771655408,-0.780213947,11.69239232
4.955982647,-0.348119186,11.80012844
4.918406637,-0.46252734,11.81436175
4.918406637,-0.46252734,11.81436175
5.018307696,-1.011045532,11.54827937
5.055329663,-0.865619906,11.60284795
4.99243352,-0.169102259,11.60661959
4.948323828,0.232495929,11.36115045
5.041714023,-0.464277741,11.2723674
5.10365065,0.248096358,11.14901978
5.10365065,0.248096358,11.14901978
5.016642179,0.251735819,11.0862341
4.910575325,-0.219943054,11.23213225
4.910575325,-0.219943054,11.23213225
4.856920276,-0.435369155,11.04809702
5.005002199,-0.911097569,11.24705824
5.005002199,-0.911097569,11.24705824
5.005002199,-0.911097569,11.24705824
5.11999273,-0.774401138,11.73001085
4.991327479,0.493446776,11.62430102
4.991327479,0.493446776,11.62430102
5.079063214,0.607219306,12.20491588
5.102318349,1.238898781,11.81030885
5.040026616,1.363870494,11.7240332
5.040026616,1.363870494,11.7240332
5.069180854,2.192263718,12.02042762
5.051920239,1.75463312,12.44376232
4.894721182,1.05749985,12.12541293
4.894721182,1.05749985,12.12541293
4.894721182,1.05749985,12.12541293
4.836119199,1.241856671,12.64071171
4.836119199,1.241856671,12.64071171
4.744770704,0.856211747,12.58137288
4.723241421,0.453211143,12.52019044
4.636681819,0.287241667,12.61699125
4.636681819,0.287241667,12.61699125
4.675303397,0.412537459,12.79418402
4.649528551,-0.021661165,12.98217391
4.649528551,-0.021661165,12.98217391
4.814992093,-0.3048249,12.6893098
4.724795364,-0.730486747,12.99284749
4.775355926,-0.845692949,13.05675391
4.775355926,-0.845692949,13.05675391
4.907070743,-0.626901528,12.69440599
4.962592789,-0.433159393,13.0785593
4.97232361,0.142456073,12.74336433
4.934460532,0.787868565,12.66980157
4.887280387,0.61678058,12.95031194
4.706803745,0.346326123,12.8564125
4.602184966,1.327450141,12.3944347
4.650110943,1.854674442,12.69018289
4.865871274,1.746325361,12.51415238
4.895379704,1.602499613,12.70426063
4.936167277,2.110712572,12.5291706
4.859945239,1.482991688,12.51369654
4.859945239,1.482991688,12.51369654
5.147553954,0.857987854,12.61855612
5.232070527,0.911946444,13.0388536
5.259423137,0.882484869,12.78603037
5.288574624,0.956461222,12.80080002
5.24224274,1.27477868,12.74602215
5.264867974,1.256093892,13.24676981
5.208563862,1.110684676,13.5794017
5.208563862,1.110684676,13.5794017
4.992735096,1.295335487,14.05951246
5.052109836,0.344131293,13.84084552
5.227882302,0.056315246,13.9008361
5.271399443,0.061593827,13.53788533
5.271399443,0.061593827,13.53788533
5.329252211,0.371915858,13.47390432
5.203848239,-1.068762554,13.94048554
4.834216348,-1.536958055,14.16139842
4.807973403,-1.802919097,13.90720084
4.893452757,-1.540305092,14.10237258
4.952674632,-1.385313918,14.06145339
5.032119867,-0.948505357,13.98432035
4.95687293,-0.45642996,13.96285055
4.834798145,0.322454317,14.04716506
4.643736279,0.54471402,14.09735886
4.750473403,1.237636465,13.6689662
4.835815752,2.144212407,13.36332432
4.835815752,2.144212407,13.36332432
4.939067348,2.446552417,13.30511627
4.89841966,2.425260588,12.98474335
4.968092131,1.042500707,13.25152192
5.015514187,1.85433834,13.1714855
5.11152119,2.47427728,12.86181639
5.239117614,2.557007186,12.23967912
5.258139009,3.195887458,12.57342024
5.113144193,2.705110867,12.46430919
5.13712269,3.304694807,12.49813543
5.04550401,3.612989945,12.32188656
5.04550401,3.612989945,12.32188656
4.898857427,3.309150124,12.54742923
4.883629421,3.833784662,12.73736882
4.955479001,4.463147517,12.30786074
5.077602148,4.826640927,11.9218137
5.141130258,4.593593319,11.66550737
5.15263816,4.028857228,11.68000626
5.097262415,3.847380103,11.78007494
5.097262415,3.847380103,11.78007494
5.097262415,3.847380103,11.78007494
5.24550753,4.140212568,11.80046812
5.176099513,3.202771584,12.02172501
5.128537108,2.584840047,11.82925772
5.231918779,1.970179265,12.31414352
5.226268936,1.964100624,12.59999803
5.292146813,2.171487889,12.14646591
5.292146813,2.171487889,12.14646591
5.292146813,2.171487889,12.14646591
5.136312952,2.305375488,12.56407248
5.185896518,2.493840917,12.48646399
5.240470819,2.227662076,11.87347523
5.215718392,1.167833095,12.18455674
5.2958813,1.078042113,12.51162412
5.308961893,0.608871374,12.34806561
4.988780823,1.064963597,11.87526434
4.988780823,1.064963597,11.87526434
5.11702637,0.861169733,12.25657731
5.11702637,0.861169733,12.25657731
4.929473787,1.420871849,12.2020125
5.112619779,2.095765547,12.39637465
5.237151449,1.728978843,11.50053117
4.969916612,1.353514484,12.15024371
4.98836634,1.062695497,12.52192165
4.997304594,0.907115276,12.0333633
4.91461937,1.20595268,11.94172788
4.91461937,1.20595268,11.94172788
4.91461937,1.20595268,11.94172788
4.838134089,0.805378524,12.16721149
4.873499017,0.475683268,12.13456552
4.83420304,0.536131466,11.91945066
4.782674982,-0.111619058,11.72861389
4.802468854,-0.60493198,11.85755363
4.738056713,-0.867446315,11.87015088
4.951686089,-0.503582833,11.83389745
4.952244834,0.077260724,12.14354627
5.009209058,0.360252589,12.54418494
5.009209058,0.360252589,12.54418494
5.051893959,0.577688551,12.55980011
5.138081075,0.878356031,12.54002464
5.118512091,0.610880466,12.60253117
5.106107337,-0.06414412,11.92614288
5.106107337,-0.06414412,11.92614288
5.095095456,-0.066202853,12.19270385
4.98796074,0.377088678,12.37124103
5.110573053,0.982738126,11.88745973
5.32658669,2.242979754,11.71801923
5.377852795,2.73527454,11.99656931
5.300810156,2.366155602,12.25200625
5.277701936,2.401538084,12.09680361
5.277701936,2.401538084,12.09680361
5.126703091,1.874618181,12.04559739
5.175095269,2.072011974,12.07111827
5.150129024,1.211639769,11.70737667
5.150129024,1.211639769,11.70737667
5.161278386,0.859909147,12.05597256
5.155172997,1.523312414,11.46935098
5.157886668,1.821162677,12.07388244
5.351471733,1.657141228,12.35297957
5.437109382,1.236281016,12.54614244
5.371107882,0.669008899,12.96944219
5.395142509,0.33730084,12.82470047
5.399523075,-0.326123028,12.88888475
5.418248172,-0.910028591,12.85943471
5.468356998,-0.811315932,12.60688928
5.253368913,-0.912219014,12.64709298
5.285619437,-0.436433165,12.63494558
5.343870861,-0.644793421,12.66465992
5.16205664,-0.270520362,12.31581272
5.119336059,-1.135587148,12.42330062
5.074470079,-1.779941903,12.11604909
5.120763959,-1.35776259,11.97344138
4.996889873,-0.805750704,12.36030021
4.821544252,-0.053695337,11.86522248
4.856680327,0.085975917,11.63546495
4.772417713,0.269874649,11.36280495
4.866485338,0.040190363,11.2110222
4.822651317,0.708530167,11.28004286
4.822651317,0.708530167,11.28004286
4.822651317,0.708530167,11.28004286
4.829189376,0.504650138,11.15972844
4.785163317,1.058859492,11.42628255
4.749572372,1.195293125,11.2015619
4.762986308,0.628276293,11.11068719
4.790791293,0.146575516,11.11454485
4.691161058,-0.653457712,10.57312453
4.722229464,-0.996829361,10.91757659
4.91581436,-1.452786736,10.8479061
4.830258389,-1.463475253,10.71940215
4.832564085,-1.188006922,10.57885951
4.832564085,-1.188006922,10.57885951
4.832564085,-1.188006922,10.57885951
4.942773707,-0.752947275,10.04088112
4.942773707,-0.752947275,10.04088112
4.942773707,-0.752947275,10.04088112
4.940109854,-0.959948111,9.765700963
5.072516426,-0.490372086,9.853891158
5.047541801,-0.563188657,9.536533948
5.047541801,-0.563188657,9.536533948
5.140683659,-0.548734771,9.98951637
5.140683659,-0.548734771,9.98951637
5.163643322,-0.924969293,10.019715
5.163643322,-0.924969293,10.019715
5.188445527,-0.838130381,9.703368398
5.188445527,-0.838130381,9.703368398
4.937697828,0.031742361,9.106115127
4.937697828,0.031742361,9.106115127
4.958531606,-0.049130672,9.04707359
4.94675602,-0.73773576,9.096932587
5.05262118,-0.926608111,9.184699486
5.05262118,-0.926608111,9.184699486
4.89583224,-1.235694036,9.707133287
4.911539811,-2.296964293,9.446176294
4.978312729,-1.286633753,9.857283473
4.907571463,-0.674142887,9.551310816
4.801228933,-0.723207371,9.543317021
4.801228933,-0.723207371,9.543317021
5.002316623,-0.500355193,9.225503553
4.914179497,-1.161016797,9.413197624
4.881823326,-0.480331244,9.340642181
4.941535015,-0.486026944,8.819977542
4.839138889,-0.596994602,9.347644023
4.868945104,-0.936098224,9.506501425
4.868945104,-0.936098224,9.506501425
4.925656025,-0.895496164,9.742868498
4.822002708,-0.900826014,10.20007162
4.854062145,-0.641398093,10.26313799
4.931506119,-0.098303573,10.83342948
4.931506119,-0.098303573,10.83342948
4.928637867,0.017240458,11.12105173
4.877027211,-0.964966826,11.17624461
4.877027211,-0.964966826,11.17624461
5.012828368,-0.825465456,10.9007922
4.893105339,-0.683803019,11.35744411
4.83927239,0.100165185,11.65304716
4.800962537,0.152581617,11.81804853
4.974567489,-0.78797683,12.37764538
5.02467849,0.225240213,12.24763192
5.090589139,-0.68565273,12.22724413
5.18908192,-0.947445243,12.04674378
5.042032558,-1.174161623,11.88092327
4.992809531,-0.812208461,12.09703245
5.045092823,-0.286781391,12.06278167
5.123504728,-1.093695253,12.83561243
5.19059998,-1.055635893,13.15224866
5.240173822,-0.458070658,13.15637864
5.088106316,-0.238734308,12.97697705
4.963412471,-1.375397826,12.67992325
5.002247057,-0.725706818,12.64353172
5.087837983,-1.403767805,13.05162114
5.097795051,-2.508919374,13.16061449
5.004402467,-2.536878536,13.5252904
4.976068354,-2.451080969,13.32103776
4.824730198,-2.70053848,13.1752958
4.870848348,-3.034868065,13.24423895
4.972173703,-2.094579702,12.54419739
4.982527329,-1.632661093,12.3526501
4.818167071,-1.773086266,12.1272609
4.862345553,-2.20355487,12.08579392
4.874747314,-2.25064921,11.80359039
4.82186524,-1.713973177,12.06201549
4.82186524,-1.713973177,12.06201549
4.821891218,-1.708899703,12.05009155
4.816300521,-0.931333994,11.86148221
4.818871573,-1.298161877,11.70184061
4.822907663,-0.552830856,11.51360973
4.822907663,-0.552830856,11.51360973
4.731050982,-1.178412463,11.61108112
4.771701162,-0.388819728,11.40972297
4.714388567,-0.503336008,11.34708518
4.714388567,-0.503336008,11.34708518
4.714388567,-0.503336008,11.34708518
4.619681538,-0.810803738,11.59931423
4.743410307,-0.265843311,11.29492919
4.870857747,-0.383645941,11.09378158
4.862136639,-0.25367914,11.00177216
5.023025605,-0.912598725,10.85659354
5.068213591,-0.610150595,10.84193163
4.954872673,-0.371388168,11.47341454
4.954872673,-0.371388168,11.47341454
4.976388004,-0.09724965,11.7318033
4.986749801,-0.450937285,11.58878074
4.97054217,-0.625515455,11.48475765
5.121683345,0.02039645,11.68589149
5.162653136,0.054109888,11.62181518
5.106990942,0.037997006,11.70851216
4.988787698,-0.212172012,11.96644065
5.061069921,-0.844950312,11.5755862
4.965976611,-0.880376059,11.89917287
4.913892877,-0.886179504,11.59245473
5.08084516,-0.75146768,11.77348413
5.104941918,-0.248716689,11.84775922
5.051259751,-0.560878603,11.98150264
5.159713002,-0.656221718,11.69108581
5.016390254,-0.174766779,12.29472092
4.914253205,0.119935628,12.4563008
4.973666414,0.418373292,12.58224664
4.973666414,0.418373292,12.58224664
4.973666414,0.418373292,12.58224664
4.937514855,0.321747721,13.04224193
4.940788189,0.585015344,13.44067273
5.084680498,0.014901275,13.54054429
5.084680498,0.014901275,13.54054429
5.283735074,-0.247331338,13.42552264
5.174611786,-0.154492839,13.7052681
5.234924873,-0.873657853,13.60995663
5.276121939,-0.814422942,13.63310012
5.408523178,-0.471999219,12.967163
5.364649106,-0.474389565,12.97333684
5.526185943,-0.073226631,12.40900025
5.616047428,-0.147097275,12.39833402
5.577139775,-0.70230622,12.68776499
5.547976731,-0.112386914,12.39934364
5.547976731,-0.112386914,12.39934364
5.482965394,-0.570089014,12.66731767
5.482965394,-0.570089014,12.66731767
5.362021804,-0.541046851,12.36094202
5.280288634,0.02904597,12.02942637
5.285219467,0.999463143,11.65816224
5.265246546,1.361670043,12.10266386
5.194654081,1.520112339,11.66544826
5.194654081,1.520112339,11.66544826
5.234456699,1.609073132,11.85676892
5.254285887,2.641641055,12.10466501
5.166659226,2.965983659,11.94542165
5.166659226,2.965983659,11.94542165
5.166659226,2.965983659,11.94542165
5.225960083,2.17371927,11.85573099
5.301983137,1.380520794,11.60698762
5.093183589,0.745702185,11.50140265
5.012715012,0.573975699,11.35620413
4.952292756,1.477114549,11.57565723
4.983885457,1.431409616,11.43995855
5.004407387,0.874020363,11.02207952
5.014802168,1.421057183,11.67763598
4.952744755,1.671211729,11.60445307
4.92163525,2.267213948,12.21487292
4.941222027,2.509124681,12.53672293
4.890858597,2.075212686,12.15800733
4.918797158,1.754278435,12.33077011
4.858123328,0.841075455,12.56338425
4.838389281,1.713099104,12.30875158
4.864893735,2.031811599,11.9532183
4.767770949,1.927071325,12.22048523
4.837990934,1.759035069,12.10408276
4.837990934,1.759035069,12.10408276
4.839243632,2.078237059,11.94855057
4.977814882,2.518259986,12.13443847
4.772155466,1.985097195,12.03474401
5.005532358,2.177197733,11.68419973
5.005532358,2.177197733,11.68419973
4.907202639,2.368545394,11.50617247
5.027928768,2.797029986,11.50536072
5.054892276,2.927495871,11.38871657
5.036003402,3.538648975,10.82729215
4.938476697,3.596737617,11.06866932
4.84756363,3.051844443,10.64852839
4.84756363,3.051844443,10.64852839
4.905961339,2.923178764,10.74625809
4.958509392,2.879742578,10.68092515
5.167493534,2.270707868,10.54630987
5.179001446,1.880786474,10.92769509
5.24425721,1.559679758,10.86132238
5.29240927,1.387354949,11.64865422
5.388655166,1.442515408,11.22333153
5.388655166,1.442515408,11.22333153
5.316555496,2.222157521,11.07509914
5.316555496,2.222157521,11.07509914
5.265653452,3.005808602,11.15300096
5.324358658,3.79748476,10.9036033
5.324358658,3.79748476,10.9036033
5.347247498,3.880571665,10.48205753
5.454840155,3.966781287,10.71357203
5.371738091,3.535521519,10.31106227
5.328718597,3.90292855,10.44332567
5.347751409,4.164924688,10.0656979
5.348632907,5.001366592,9.841951965
5.047078316,4.641022721,10.16132455
5.061354288,4.77805586,10.09631752
5.061354288,4.77805586,10.09631752
5.235609216,4.560280887,10.43495508
5.272759611,4.450959484,10.81711305
5.276273426,4.568383116,10.94541112
5.276273426,4.568383116,10.94541112
5.276273426,4.568383116,10.94541112
5.355142239,4.817749012,10.5746862
5.355142239,4.817749012,10.5746862
5.298588564,5.342640465,11.05406902
5.394033431,5.870572172,10.67049957
5.303710349,5.603710881,10.99521621
5.414279504,5.755027514,11.04652197
5.435225013,5.179242953,10.7711404
5.369482545,4.697659161,10.71608384
5.465790431,5.296318677,10.34152886
5.481961676,5.265604877,9.93537911
5.509859528,5.123772104,10.03657037
5.509859528,5.123772104,10.03657037
5.509859528,5.123772104,10.03657037
5.509859528,5.123772104,10.03657037
5.488778517,4.651780674,10.10713625
5.537245279,4.284226111,10.04631329
5.501727127,3.909628553,9.486320134
5.410388805,3.770937082,9.668806838
5.410388805,3.770937082,9.668806838
5.410388805,3.770937082,9.668806838
5.482702093,3.882641711,9.732535028
5.425260925,3.938210869,9.772988709
5.425260925,3.938210869,9.772988709
5.390691704,3.584054983,9.935488936
5.390691704,3.584054983,9.935488936
5.424221103,3.561716068,10.2701869
5.415668695,3.866594764,10.2461174
5.415668695,3.866594764,10.2461174
5.415668695,3.866594764,10.2461174
5.415668695,3.866594764,10.2461174
5.415668695,3.866594764,10.2461174
5.215456137,4.860038177,10.26463783
5.215456137,4.860038177,10.26463783
5.215456137,4.860038177,10.26463783
5.322012344,4.209317616,9.961329737
5.350159715,3.787262049,10.21226685
5.353523868,3.862773343,10.50621839
5.270358283,3.554066999,10.44626339
5.225005653,3.213770297,10.48682041
5.35885662,2.741285259,10.91095637
5.272106895,3.580422264,11.46178468
5.217485024,3.136467121,11.3756061
5.277336583,2.922400313,11.72100426
5.272426393,2.05911699,11.30711006
5.172011967,2.980398466,11.76100982
5.172011967,2.980398466,11.76100982
5.132663731,3.504801952,11.93019689
5.191081011,3.528510935,11.79094574
5.000408115,3.143508939,12.06093731
5.000408115,3.143508939,12.06093731
5.07005884,3.120740243,12.23996144
5.17276325,3.999777409,12.24088066
5.22078755,3.658605357,12.10899818
5.170652569,3.424096582,12.49649276
5.12036365,3.169499035,11.87184375
5.045675097,3.371392023,11.64293675
5.045675097,3.371392023,11.64293675
5.045675097,3.371392023,11.64293675
4.871869651,4.053691174,12.03480178
4.742235396,3.937497288,12.12320779
4.816655795,3.791459193,11.99482421
4.816655795,3.791459193,11.99482421
4.82880224,3.575467776,11.95670316
4.961539371,3.465327273,11.85365922
5.01281407,3.183439219,12.37761673
5.122095581,3.128556944,12.44739687
5.128007673,2.60660804,11.69670037
5.213877994,3.267248309,11.36657333
5.280523446,3.39473368,10.90770968
5.280523446,3.39473368,10.90770968
5.168630964,3.349964216,10.3773644
4.98828116,2.694284958,10.23370879
5.010220109,3.414644635,9.970607914
4.857768889,3.05956126,9.953261511
4.909897767,3.746239822,10.62164189
4.978186345,3.20453138,10.88921689
5.02193188,3.431247605,10.59946538
5.219452917,4.004718146,11.01753904
5.320185485,3.087644553,10.95050154
5.24953494,3.093035765,11.07548155
5.238270125,2.385193311,11.10238824
5.314319212,1.907388688,10.75334721
5.265735457,2.503524932,10.88370885
5.265735457,2.503524932,10.88370885
5.238828896,2.083198723,11.26260809
5.234660315,1.511027155,11.18761841
5.289838518,1.558298421,11.20702888
5.28428247,1.825542868,11.53101997
5.257803182,2.61979924,11.07197181
5.302236357,2.442880349,10.97868615
5.302236357,2.442880349,10.97868615
5.320541881,3.172505939,10.52217674
5.517093517,2.994766359,10.55964102
5.555339184,2.530663185,10.72483982
5.502500239,2.428108182,10.86730978
5.382881462,1.684514847,10.95692003
5.382721695,1.61546513,11.24553293
5.382721695,1.61546513,11.24553293
5.361787315,1.761574725,11.44962458
5.18541058,1.901938451,11.14058545
5.205338219,2.137409063,11.03539853
5.205338219,2.137409063,11.03539853
5.158797419,2.416537067,11.84077252
5.109540997,2.73950433,12.13967693
5.125661556,1.969767408,12.78521808
5.058007518,2.458101639,12.51129541
4.96891486,2.999188037,12.68497092
5.044793455,2.890820277,12.71684858
5.058100814,2.288553239,12.88194095
4.898912755,2.397490829,12.34889314
4.987417801,2.802599404,12.46665768
5.060628585,3.017392283,12.33224905
5.096833477,3.615863701,12.05301845
5.096833477,3.615863701,12.05301845
5.10547389,3.528879839,12.28383909
5.042727581,3.338754417,12.14330835
5.042727581,3.338754417,12.14330835
4.825619258,4.026858085,12.15586676
4.845378463,4.231835696,12.56541173
5.003442177,4.053777655,12.70872637
5.136262738,3.149336397,12.77483742
5.161877618,3.532736829,13.00978656
5.169982216,3.319563135,12.72183594
5.169982216,3.319563135,12.72183594
5.159203986,3.517357545,12.54032242
5.24438029,4.209342851,12.290338
5.24438029,4.209342851,12.290338
5.314124035,4.256533542,12.43022295
5.314124035,4.256533542,12.43022295
5.227423883,3.778859079,12.51177812
5.277064617,4.498386798,12.88823704
5.242628167,4.680825061,12.75474289
5.283283437,4.37242586,12.78517569
5.41531915,3.969757752,12.41305068
5.276967147,2.656017031,12.25840353
5.276967147,2.656017031,12.25840353
5.167097226,2.502425424,11.88750435
5.092607154,2.290718172,12.25886333
5.193771569,2.322243959,12.16004845
5.037781868,1.685136244,11.99894539
5.037781868,1.685136244,11.99894539
5.141972477,1.761456586,11.87567477
5.124267627,1.4118737,11.70929678
5.123960069,2.149514645,11.28795344
5.211399783,1.996892387,10.99503952
5.211399783,1.996892387,10.99503952
5.036378936,1.867950877,11.33477561
5.056942359,1.885621674,10.85070611
4.916449792,1.29093405,10.61159643
4.840361644,0.852362722,10.16058759
4.880043157,0.528930708,10.1003887
4.890979485,1.17782684,10.51295628
4.890979485,1.17782684,10.51295628
4.890979485,1.17782684,10.51295628
4.962624738,1.515267746,10.66420621
4.893866638,0.245530411,9.79015063
4.893866638,0.245530411,9.79015063
4.893866638,0.245530411,9.79015063
4.913411766,-0.077837221,9.827634926
4.729441124,-0.029985287,9.903879884
4.709464814,-0.485028392,10.61741925
4.697693586,0.021539072,10.47945689
4.755297677,-0.594942734,10.54604312
4.846280119,-0.41261361,10.72570866
4.966079491,-0.26524889,11.50670793
4.935683652,-0.80954908,11.35599829
4.94669739,-0.731234478,10.99230444
5.055744473,-0.49713596,10.41365377
5.068921663,-0.200733027,10.33733176
5.068921663,-0.200733027,10.33733176
5.068921663,-0.200733027,10.33733176
5.068921663,-0.200733027,10.33733176
5.068921663,-0.200733027,10.33733176
5.09482675,-0.603839628,10.62101466
5.116717521,-0.51756307,10.62335114
5.137798354,-0.188053507,11.09280313
5.137798354,-0.188053507,11.09280313
5.077680547,-0.515373743,10.95488899
5.145601704,-0.016219316,10.96974494
5.145601704,-0.016219316,10.96974494
5.06870497,-0.824268359,10.70305935
5.089433318,-0.999143333,10.70860114
5.133933737,-1.421213165,11.15783289
5.142293455,-2.075058315,11.38465682
4.955314007,-1.720091816,11.12772721
4.956199901,-1.527800209,11.22474919
5.025958969,-1.329193539,10.66662502
5.054847471,-0.543697219,10.46609871
5.040038414,-0.898224764,10.48403576
5.040038414,-0.898224764,10.48403576
4.958629405,-0.736349334,10.5665034
5.049098746,-1.817971157,10.57357286
5.00614445,-1.588187264,10.83756784
5.068745505,-1.961373652,10.75427403
4.931118843,-1.581683617,10.43257378
5.119514143,-1.147082879,10.35165277
5.027730919,-0.679257453,10.52997631
4.949688426,-1.436882736,10.82963049
4.949688426,-1.436882736,10.82963049
4.882244994,-1.815883909,11.11331461
4.855065297,-1.744211463,11.89786395
4.955056449,-1.526080045,12.176985
4.990898928,-1.298175921,12.05281061
4.965989208,-1.689203763,12.07737863
4.985294668,-1.565109435,12.75121116
5.051500537,-1.59473575,12.74946952
4.944794387,-2.178472414,12.25146178
5.038761605,-2.547258914,12.24653803
5.073035171,-1.927734038,11.9073102
5.046479012,-1.010062107,11.74689508
5.142204098,-1.375995923,11.95423726
5.227304447,-1.435329641,12.13651772
5.371278701,-0.773905455,12.67135731
5.331547467,-1.280558717,12.6731561
5.368533438,-1.113861143,12.12686591
5.279327608,-0.611911361,12.21489263
5.247919394,0.745236396,12.2009456
5.247919394,0.745236396,12.2009456
5.247919394,0.745236396,12.2009456
5.307476416,0.211620535,11.92890433
5.211709238,0.191937362,12.35341663
5.240872752,-0.194336534,12.51391455
5.240872752,-0.194336534,12.51391455
5.056362172,-0.360737783,12.3539397
4.880479474,-0.314990662,12.44468358
4.934192085,-0.566599179,12.70120344
4.928384949,-0.750697123,12.98100674
4.957007387,-0.153919285,13.02406728
4.759549923,0.199813429,13.58881983
4.841572451,0.135017008,13.58310121
4.93974877,1.269715506,13.38526735
4.822893885,1.12874515,13.5778987
4.819979223,-0.287838494,13.46939132
4.819979223,-0.287838494,13.46939132
4.612589019,-0.17690512,13.41195423
4.69188524,-0.99572438,13.63238799
4.759729926,-0.498503865,13.27953662
4.67352502,-0.652532728,13.34226115
4.629672529,-0.534540406,13.59003056
4.502314998,-0.895627304,12.94638868
4.502314998,-0.895627304,12.94638868
4.694726275,-1.262427314,13.01185326
4.694814995,-1.177014048,13.11727515
4.626739322,-0.595078255,12.98225253
4.545775575,-0.790570813,12.71002342
4.501753181,-0.255279531,11.87263828
4.623751484,0.205383646,12.08610608
4.590739297,0.438252925,12.13999106
4.663400434,0.114387527,12.32117694
4.594786287,0.107905501,12.26915443
4.749839023,-0.398134645,12.47108569
4.613988778,-0.19844109,12.26096785
4.434248832,-0.766920587,12.40916681
4.63053041,-0.87836856,12.33492362
4.698146316,-1.225960029,12.70043654
4.698146316,-1.225960029,12.70043654
4.636577239,-1.567572325,12.50315312
4.66722129,-1.984327115,12.51358897
4.650897311,-2.158707263,11.99433038
4.750229459,-2.20796895,12.05515615
4.792456728,-2.70138617,12.23676753
5.043385144,-2.773375265,12.24395187
5.138171391,-3.133718651,12.29342301
5.098237032,-2.784298596,12.43555088
5.120036024,-2.872003357,11.90486156
5.165495159,-3.197569242,11.67286192
5.083838608,-2.551513365,11.56562957
5.083838608,-2.551513365,11.56562957
5.025055607,-2.29910895,11.64010546
4.973441964,-2.503879074,11.35830322
4.947469017,-2.282578888,10.97890208
4.947469017,-2.282578888,10.97890208
4.947469017,-2.282578888,10.97890208
5.032251985,-2.432975176,10.87854875
4.925863444,-2.687872037,11.26108164
4.925863444,-2.687872037,11.26108164
4.925863444,-2.687872037,11.26108164
4.969255126,-2.593927878,11.15113473
4.969255126,-2.593927878,11.15113473
4.969255126,-2.593927878,11.15113473
4.880465753,-2.341655216,11.45648883
5.02878073,-2.761647585,11.50248471
5.02878073,-2.761647585,11.50248471
5.070834063,-3.897320974,11.27904006
5.089492721,-4.052719993,11.3277045
5.089492721,-4.052719993,11.3277045
5.301157401,-4.29735054,11.09114649
5.301157401,-4.29735054,11.09114649
5.174676728,-4.411036112,11.08930036
5.152745787,-4.12021741,10.9963788
5.213542088,-4.219547581,10.88203629
5.202048946,-3.625841086,11.47850655
4.953760865,-4.344864251,11.7208397
4.93742154,-4.082699735,11.55709781
4.953100373,-4.035970034,11.40065604
4.953100373,-4.035970034,11.40065604
5.080725705,-3.725388243,11.56771816
4.947277298,-2.757899254,12.07644435
4.895910386,-2.686819844,11.43151699
4.834747559,-3.065900656,11.25030664
4.714868406,-2.233853362,11.53219374
4.707331981,-2.566567817,11.37130493
4.890568867,-1.862420911,11.80289705
4.853282433,-1.102693851,11.5975424
4.928196653,-2.223016398,11.8335205
4.928196653,-2.223016398,11.8335205
4.983208053,-1.78487001,11.71174601
4.942353941,-0.559900807,11.59669385
4.920655645,0.28074464,11.34707583
4.920655645,0.28074464,11.34707583
4.989670831,0.134066673,11.25991666
5.111663235,-0.328133998,11.21999805
5.113787906,-0.262658579,11.06249589
4.977072247,0.776358819,11.13127359
4.95833067,1.155038719,10.79360189
5.057862175,1.424580072,10.91003851
5.138134585,1.269284261,10.89949676
5.030771754,1.424339727,11.33793457
5.024321509,1.710658906,11.4068122
5.08144633,1.206809158,11.66208202
5.183077712,1.532629446,12.02652374
5.267929899,1.747290848,11.8779883
5.308392122,1.382256468,11.91665493
5.305172941,1.551024293,12.04542318
5.323738157,1.148582033,11.74348072
5.322548837,1.252207058,12.26024516
5.242447169,1.950052638,12.01486233
5.042452398,1.626405557,12.44912855
5.042452398,1.626405557,12.44912855
4.842341612,1.381219156,12.43377304
4.899289396,1.676642371,12.88435538
4.839978304,1.464008765,12.62217864
4.835424531,0.79410787,12.732114
4.884718525,0.786167255,12.66607716
4.834428983,0.576144565,12.94711128
4.834428983,0.576144565,12.94711128
4.940375266,0.093756122,12.87135607
4.982064112,-0.757999655,12.64461735
4.977796609,-0.041474313,12.7218746
5.056404532,0.420232139,13.07537481
5.127150338,-0.031791671,13.45645051
5.208971628,0.16928781,13.72887934
5.182395667,0.116575913,13.87242462
5.137018403,-0.144953505,14.0398988
5.096399858,-1.055694987,14.28270466
5.096399858,-1.055694987,14.28270466
4.973550711,-0.591447448,14.82876227
5.003077054,-1.76477845,14.73802068
5.037391975,-1.898522319,14.3669759
5.097394891,-2.768501825,14.5386544
5.096190411,-2.638295471,14.22915327
5.00330995,-2.427389435,14.58903719
5.000128364,-2.056998477,14.70405435
4.893577122,-2.164482025,14.84250703
4.922359318,-2.021072528,14.10767961
4.961706777,-1.829346814,13.74046967
4.959983797,-2.56228517,13.75947284
4.857199302,-2.863174683,13.65284478
4.606791958,-3.261891267,13.5316817
4.611825902,-3.509149435,13.36793859
4.672951297,-3.640776254,13.90161783
4.553318923,-4.001643307,13.8655159
4.501761296,-4.257738587,13.34728698
